wealth,age,educ,marry
13336.,32,5,1
4500.,25,3,0
22854.,46,2,1
9927.,27,4,0
5958.,27,4,1
487869.,54,2,1
688882.,51,5,1
27620.,38,4,1
163973.,50,4,1
799992.,64,5,1
244694.,38,4,0
192519.,46,1,1
164372.,42,5,0
593184.,54,2,1
70928.,42,4,1
92993.,62,4,1
226677.,48,5,1
1246391.,49,4,1
276651.,30,2,1
47781.,35,2,1
48077.,45,2,1
10583.,25,2,1
193891.,78,3,1
19792.,31,3,0
637308.,59,4,1
368513.,65,4,0
435789.,52,3,0
27711.,38,2,0
112486.,41,5,1
313361.,31,3,1
73131.,42,4,1
302578.,53,3,1
6302.,21,3,0
9915.,29,5,0
110584.,76,3,1
965154.,64,4,0
100671.,56,5,1
89269.,34,1,1
65430.,46,2,1
379761.,55,2,0
22597.,32,1,0
33160.,37,3,1
214157.,47,3,1
44936.,43,2,0
163350.,62,4,0
5214.,27,1,0
390457.,50,4,1
765117.,51,3,1
399795.,41,3,1
15598.,33,2,0
325529.,52,3,0
378034.,39,4,1
1501.,22,3,0
116582.,38,3,0
245400.,31,4,0
63112.,27,4,1
16301.,26,4,0
170205.,42,2,1
24018.,23,3,0
40044.,24,2,0
188344.,38,4,1
308501.,44,3,0
311891.,52,4,1
158236.,35,2,1
230708.,65,2,1
176469.,35,3,0
85346.,54,3,1
90234.,55,2,1
9176.,26,3,0
965780.,66,3,1
37963.,36,2,1
228366.,58,2,1
69255.,58,3,0
95693.,33,4,1
36177.,38,3,1
125548.,36,1,1
88222.,43,3,1
1148.,22,4,0
92627.,70,1,1
7259.,29,1,0
4108.,24,3,0
72325.,29,5,0
27886.,38,4,0
769025.,40,3,1
12535.,32,2,1
32672.,30,3,1
36498.,33,3,1
29267.,57,2,0
172525.,45,5,1
582349.,55,4,1
15463.,22,2,0
560217.,56,2,1
124322.,33,2,1
24879.,62,4,1
32213.,67,3,1
175912.,35,5,1
52168.,36,4,0
94166.,62,5,0
36011.,37,4,1
912314.,49,4,0
118548.,38,5,1
393424.,61,5,0
229508.,54,2,1
11083.,34,2,0
10202.,32,4,1
273770.,62,5,1
342233.,72,5,1
80150.,60,2,1
18594.,26,5,0
457264.,40,1,1
1104124.,53,3,1
6575.,28,4,0
317611.,56,5,1
8361.,66,4,1
83034.,39,3,1
176277.,36,2,1
67900.,44,2,0
9103.,24,4,0
11429.,34,4,1
30084.,73,3,1
88498.,44,2,1
6661.,28,1,1
14226.,40,2,0
19816.,37,4,1
104360.,59,3,1
1024833.,61,5,0
22117.,30,4,0
18116.,28,2,0
24989.,24,2,0
617374.,59,4,1
7634.,42,3,1
799694.,35,5,0
573862.,57,2,1
52461.,41,2,1
24745.,32,3,0
53441.,35,2,1
11852.,21,2,0
248191.,38,4,1
306008.,51,4,1
5015.,22,3,0
15277.,27,2,1
30888.,36,3,1
65598.,31,2,0
237077.,45,2,1
144529.,53,2,0
1119496.,59,5,0
4618007.,50,5,1
3978949.,55,4,0
207952.,61,4,0
10089.,29,4,1
2168.,23,2,1
2763.,27,4,0
152101.,62,2,1
3208.,28,2,1
35449.,44,1,1
84817.,55,2,0
62853.,52,4,0
19824.,38,4,1
24024.,27,4,1
8114.,41,1,1
14615.,27,3,0
998199.,58,4,1
50703.,52,1,1
170694.,42,4,0
27481.,37,1,0
441209.,51,4,1
9883.,32,5,0
90582.,43,3,0
620445.,52,3,1
2945.,25,3,1
886163.,61,3,1
25991.,35,4,1
78451.,54,4,1
356286.,53,4,1
48227.,39,2,1
24634.,22,2,0
92989.,42,4,0
49843.,55,5,1
475797.,52,4,1
17551.,25,1,1
4852.,23,3,1
14586.,25,4,0
19378.,45,2,0
92674.,38,4,1
10290.,29,3,1
803656.,61,4,1
17432.,33,3,1
22049.,35,4,0
51092.,34,3,1
252644.,53,4,1
50369.,63,3,0
37782.,37,3,0
1689047.,53,5,1
9768.,35,3,1
48003.,62,4,0
3008.,25,2,0
109464.,57,4,0
762132.,80,3,1
2660.,26,1,0
86956.,45,3,1
92493.,37,4,1
8531.,35,2,0
462435.,50,5,1
216826.,46,1,0
49656.,36,4,1
666268.,42,1,1
290774.,63,3,1
1158525.,58,2,0
55373.,62,2,1
113966.,59,3,1
61880.,34,2,1
16495.,44,3,0
186532.,35,3,1
3708.,26,1,0
70176.,39,1,1
101778.,58,5,0
702377.,59,4,1
1172317.,51,2,1
117742.,28,4,0
95950.,51,2,0
424529.,45,4,0
108196.,49,3,1
30305.,22,4,0
3475.,24,3,0
20141.,25,2,1
177563.,51,3,0
105624.,41,5,0
59425.,47,3,1
110365.,36,3,0
512825.,48,4,1
391839.,58,3,0
107598.,49,2,0
309310.,75,2,1
951736.,54,4,1
110297.,30,4,1
446048.,54,4,1
3997.,23,3,0
184744.,44,2,1
330729.,53,4,0
106397.,74,2,1
4773.,22,2,0
137952.,48,2,1
70621.,56,3,1
2372.,25,4,1
1461317.,68,4,1
166582.,50,4,0
150327.,58,2,1
174054.,34,5,1
12353.,23,4,0
93311.,33,5,0
79668.,37,4,1
396729.,43,2,1
4830.,33,2,0
167636.,66,4,1
505479.,52,2,1
65666.,39,4,0
1940.,25,4,0
4121.,29,1,1
57022.,58,2,0
57602.,40,3,0
463135.,66,4,1
231431.,46,2,1
147655.,39,4,1
229849.,65,3,1
50216.,37,3,0
309566.,37,3,0
633907.,58,4,1
29857.,52,1,0
46463.,40,3,1
88353.,43,2,0
53169.,40,2,1
50588.,33,3,0
21586.,51,3,0
11739.,46,2,1
28461.,38,5,1
14014.,26,3,0
559074.,45,2,1
35992.,55,3,1
30735.,32,4,1
234887.,39,3,1
147969.,44,3,1
10197.,21,2,0
118670.,36,2,0
699081.,60,2,1
5942.,22,3,0
32513.,56,1,1
264064.,62,5,0
227586.,54,5,1
3682.,23,1,0
46026.,61,4,0
33318.,31,3,1
47084.,54,2,1
175700.,70,1,1
255677.,45,1,1
34555.,36,3,0
29218.,34,1,1
6384.,22,2,0
583666.,59,3,1
129835.,39,5,1
83723.,58,4,1
113622.,43,2,1
32785.,58,3,1
2489703.,61,5,1
230128.,53,3,1
356880.,36,2,0
103625.,43,3,0
109510.,47,4,1
416904.,53,4,1
258941.,47,4,0
7694.,28,5,0
486183.,30,4,0
1548.,25,3,0
725485.,53,3,1
91785.,39,3,0
122146.,63,4,1
126015.,51,1,1
5972.,30,3,0
388120.,57,2,1
102951.,22,3,0
1256421.,39,2,1
17278.,28,4,1
206333.,59,5,1
26313.,31,3,0
260560.,78,5,0
429985.,52,4,1
44949.,60,4,1
72754.,45,2,1
7489.,66,2,1
185664.,56,1,0
16391.,26,3,0
52783.,37,5,1
451690.,48,3,1
705045.,52,3,1
121218.,51,3,0
427346.,42,5,0
147001.,59,4,1
26590.,66,1,1
831754.,67,2,1
725398.,58,4,1
143854.,55,3,1
9655.,27,2,0
17744.,30,1,0
130513.,51,2,1
28712.,37,1,1
18344.,29,2,0
275939.,55,3,1
4473.,23,2,0
233188.,59,3,1
43066.,50,2,0
357893.,37,2,0
1813849.,40,4,1
11285.,59,2,1
17051.,36,4,0
10799.,34,2,1
56710.,46,3,1
1358930.,44,5,0
34755.,22,2,0
1465010.,52,4,1
264156.,40,5,1
253403.,52,3,1
24779.,25,3,1
158352.,45,2,0
38345.,38,3,1
53841.,38,2,0
6457.,28,2,1
68204.,55,2,0
53746.,42,4,1
1233043.,56,4,1
278346.,57,3,0
10768.,44,4,1
81289.,41,2,0
16257.,36,4,1
367817.,64,3,1
2409288.,52,4,1
109653.,38,4,1
338009.,48,1,1
11923.,22,3,0
1727.,27,2,1
53123.,34,4,1
250805.,39,2,1
46324.,31,5,1
77232.,44,2,0
1622337.,53,2,0
33294.,29,2,0
36866.,33,3,1
7887.,29,1,0
3509.,24,2,0
39060.,43,2,0
335641.,44,5,0
314653.,59,4,0
4477.,21,2,0
12261.,42,2,1
7852.,22,2,0
7369.,56,3,0
197867.,41,4,1
16057.,30,1,0
30331.,32,4,1
44088.,57,3,1
47366.,48,2,1
1258.,25,2,1
37878.,45,3,0
524712.,53,5,1
21790.,31,1,0
2554.,24,2,0
1651.,25,4,1
117518.,44,3,0
29984.,37,3,1
117888.,57,1,1
438919.,49,2,1
17639.,34,4,1
59105.,28,4,0
709276.,51,4,1
1006663.,50,4,1
70652.,32,2,1
314817.,43,4,1
43909.,63,3,1
6167.,34,5,0
227010.,44,4,1
4338074.,56,5,1
23485.,49,2,0
39565.,43,1,1
306223.,60,2,1
7326.,35,4,1
21570.,28,1,1
61257.,50,3,1
12666.,36,3,1
19653.,30,5,1
523099.,39,4,0
261360.,60,5,1
41432.,41,5,1
3586.,26,2,1
29248.,35,3,0
79486.,45,4,1
20795.,30,5,0
8657.,48,3,1
81466.,56,2,1
263238.,57,5,1
115831.,53,1,1
4010254.,51,5,1
3877.,30,1,1
4497.,24,2,0
40170.,45,2,1
3152.,29,4,1
154602.,35,2,0
3295.,26,3,1
2269167.,65,2,1
11092.,37,3,1
28343.,34,2,0
92177.,30,4,1
193012.,44,4,0
56585.,59,2,0
229006.,42,2,1
1196025.,55,5,1
448179.,40,2,1
61510.,30,4,1
83944.,33,3,1
194153.,40,2,1
321602.,40,5,0
47340.,57,3,0
65200.,55,2,0
103856.,65,2,1
4051.,33,2,1
11467.,69,2,0
6156.,26,4,0
283651.,71,3,1
63677.,50,2,0
168822.,61,3,1
7653.,24,4,0
493823.,60,3,0
229856.,43,1,0
311045.,57,3,0
44692.,36,2,1
95128.,32,3,1
1940457.,54,3,1
73551.,23,3,1
92064.,43,2,0
38802.,43,3,1
7494.,37,2,0
107112.,47,3,1
1072005.,39,4,0
15484.,41,2,1
209048.,44,3,0
60071.,56,2,1
158957.,51,4,1
225523.,54,2,1
2277.,22,3,0
24234.,44,1,1
3981.,24,3,0
136019.,43,4,1
190364.,54,1,1
176924.,25,3,0
467771.,49,4,1
101338.,67,2,1
1258.,22,3,0
6344.,24,1,0
563696.,56,4,0
315378.,49,4,0
936130.,50,4,1
172390.,62,4,1
1723588.,49,4,1
58467.,38,5,1
12597.,30,3,1
417996.,65,2,1
13638.,36,2,0
35113.,34,1,1
3867718.,49,1,1
576832.,53,3,1
31244.,33,2,1
210957.,73,2,0
18281.,33,4,0
906965.,60,2,1
72170.,34,3,1
4004.,28,4,0
242124.,47,4,1
11468.,36,5,0
12696.,29,2,1
11432.,28,2,1
121913.,42,4,1
150434.,34,3,0
341550.,63,3,1
209425.,51,5,0
46826.,34,4,0
191762.,50,4,0
267898.,52,3,1
196158.,32,2,1
255133.,45,4,1
221213.,48,3,0
119486.,66,3,1
2598819.,57,2,1
8323.,27,4,0
10737.,21,2,0
8217.,26,2,0
11014.,33,2,1
59960.,60,3,0
135963.,42,5,1
143829.,63,2,0
77981.,59,2,0
36393.,21,2,0
343464.,30,2,1
351383.,46,4,1
1993.,24,2,0
4898.,24,3,0
166293.,42,2,1
58373.,32,5,1
146164.,58,3,1
25920.,32,1,0
30753.,22,3,0
61356.,60,3,1
831846.,54,2,0
574889.,37,2,0
52862.,29,4,0
1254.,26,5,1
44032.,60,4,1
77614.,36,1,1
5085.,23,2,0
187122.,55,3,1
100292.,37,4,1
603620.,64,2,1
850743.,47,3,1
114424.,51,4,0
46571.,38,3,1
118623.,50,1,0
11028.,23,3,0
128610.,46,3,0
173658.,53,2,1
197122.,56,3,1
74526.,25,3,0
141105.,49,2,1
763656.,57,5,1
9608.,30,4,1
39889.,48,2,0
722351.,68,1,1
113036.,35,5,1
228982.,48,5,0
166317.,58,4,1
279701.,50,4,1
100050.,61,2,1
30418.,39,4,1
93359.,39,4,1
767675.,61,2,1
20242.,73,1,1
419810.,64,5,1
328573.,55,3,1
534021.,58,4,0
629374.,60,5,1
24597.,32,4,1
18381.,32,4,1
35733.,43,2,1
578427.,33,2,1
89207.,64,2,1
16383.,27,4,0
22309.,30,4,0
23662.,42,3,1
98945.,25,4,0
90801.,57,5,1
119586.,59,1,1
107712.,46,2,0
303878.,45,4,1
857.,21,2,0
21185.,33,2,1
95272.,55,4,1
332295.,54,4,1
49786.,59,4,0
158318.,40,1,0
318676.,44,2,1
238499.,56,2,1
68311.,62,4,1
45532.,60,2,0
308318.,64,5,1
148737.,66,3,1
12070.,29,2,0
644567.,57,3,0
9564.,25,1,0
612583.,44,4,1
107657.,40,3,1
414838.,60,4,1
2439571.,43,5,1
18425.,66,2,1
60327.,29,4,0
17427.,28,3,1
334081.,48,3,1
10695.,37,2,0
44251.,46,4,1
131405.,57,5,0
29144.,58,4,0
17450.,34,1,1
35057.,32,5,1
56613.,60,3,1
34494.,29,3,0
7140.,37,4,1
101509.,57,2,1
722318.,63,4,1
301821.,51,3,0
12543.,34,2,0
67745.,25,3,0
180640.,32,2,0
111620.,32,2,1
303399.,59,4,1
140605.,54,2,1
16297.,30,5,0
75458.,35,3,1
30150.,38,2,1
6464.,29,1,1
29275.,30,1,0
306966.,71,5,1
27440.,27,4,0
1789791.,59,2,0
571013.,45,3,1
75197.,43,4,1
34590.,32,3,1
319926.,43,2,0
337675.,56,3,1
634334.,60,3,1
16697.,33,1,0
67971.,34,3,0
48237.,55,3,1
743400.,49,2,1
1500.,27,2,0
176588.,30,3,1
454097.,62,5,0
466784.,43,2,0
8076.,33,1,0
8147.,33,5,0
22888.,31,2,0
1138029.,50,4,1
2054.,29,2,1
692615.,65,4,1
1185.,23,3,1
85894.,33,2,1
3250.,21,2,0
172113.,34,2,1
629667.,40,4,1
16943.,33,4,1
1891.,29,3,0
111469.,30,1,1
84751.,47,1,1
250169.,45,4,1
10805.,34,4,0
63790.,56,1,0
6016.,23,3,0
103298.,33,2,1
83049.,55,1,1
443373.,51,5,1
965907.,62,5,1
73858.,30,5,0
68492.,54,3,0
15870.,33,3,0
30526.,34,2,0
69863.,23,3,0
104262.,62,3,1
732838.,48,4,1
71960.,44,5,1
95109.,56,3,1
110905.,46,2,1
25160.,32,4,1
174188.,55,4,1
116048.,29,4,0
600369.,55,3,1
9645.,22,2,0
519409.,54,4,1
37328.,42,5,1
58335.,49,2,1
185318.,42,1,1
8746.,49,2,1
209446.,49,3,1
11714.,35,3,1
254048.,48,4,1
32675.,38,3,0
86652.,35,3,0
40685.,33,5,1
1142399.,58,5,1
39820.,51,2,1
73152.,29,5,1
54113.,32,5,0
21232.,35,4,1
259654.,42,4,0
75624.,24,3,0
50243.,34,1,0
50855.,42,2,1
527252.,42,3,1
17496.,32,2,0
12498.,26,3,1
1261.,26,3,0
3384.,28,2,1
8779.,35,4,1
2898.,26,4,0
75180.,49,2,1
116911.,47,2,1
185862.,52,2,1
56783.,34,3,1
41286.,28,3,1
51721.,40,5,0
61519.,45,2,1
135781.,62,5,0
13445.,23,2,0
30353.,42,1,1
32089.,29,2,1
311562.,51,5,1
343414.,41,2,1
196032.,49,3,1
130626.,44,3,1
47116.,33,2,0
133763.,43,2,0
292443.,42,3,0
4986.,30,3,1
55678.,43,1,1
27789.,24,2,0
235249.,41,2,1
31960.,26,4,1
515709.,67,2,0
50893.,30,4,0
5837.,22,2,1
42170.,59,2,0
78879.,36,3,0
28986.,62,2,0
260156.,37,3,1
202394.,39,3,1
24490.,27,4,1
319228.,60,1,1
600663.,53,4,1
458554.,53,2,1
450070.,68,5,1
82695.,42,5,1
1047271.,61,4,1
36520.,51,5,1
620394.,51,5,1
1047.,24,3,0
67266.,32,3,0
53905.,47,4,1
2183670.,48,4,0
115336.,60,5,1
847807.,39,4,1
228216.,41,3,1
4227.,21,2,0
403430.,48,4,1
32609.,34,3,1
112221.,25,3,0
15556.,26,3,0
133860.,67,2,1
265826.,44,4,0
1768292.,70,2,1
90763.,55,4,1
856342.,49,3,1
47591.,75,2,1
120561.,36,2,1
37645.,40,4,1
1012187.,49,4,1
9768.,28,3,0
5370.,30,3,1
498743.,80,4,0
157899.,41,4,0
108256.,27,3,1
72826.,35,3,1
193154.,59,2,1
46282.,39,5,1
4809.,24,3,0
27492.,63,3,1
148129.,35,4,1
26927.,41,4,1
4921.,24,4,0
7204.,29,2,0
728735.,49,4,1
75562.,38,2,1
9386.,31,1,1
222.,26,3,1
163060.,46,5,1
176211.,54,5,1
289813.,52,2,0
115743.,43,3,0
432033.,59,4,1
806604.,60,3,0
334970.,79,4,1
4104.,22,4,0
6558.,26,3,0
533317.,49,4,1
45341.,30,4,0
15235.,36,3,0
17889.,69,4,1
12942.,29,5,1
286556.,55,4,1
341174.,62,3,1
28680.,33,4,0
202258.,48,2,0
175921.,54,4,1
76156.,35,4,1
93642.,38,2,1
44474.,32,2,1
79995.,30,4,1
42295.,41,4,0
86209.,47,1,0
882173.,43,3,1
41311.,22,4,0
52678.,63,2,1
2626.,25,4,0
90282.,49,1,1
481819.,45,2,1
4145.,29,3,1
61865.,41,2,0
916538.,40,5,0
847580.,55,3,1
100024.,33,2,0
13841.,29,4,1
436210.,64,5,1
75936.,53,1,1
63426.,38,3,1
143616.,58,4,1
28432.,22,2,0
406269.,65,2,1
5457.,28,4,0
1958219.,49,4,1
243309.,41,1,1
216279.,54,3,1
465.,21,3,0
148709.,36,4,1
28880.,37,2,1
256075.,42,2,1
118795.,43,2,1
396200.,25,2,1
44771.,30,3,1
669595.,45,5,1
1095307.,51,4,1
28340.,27,3,1
5262.,28,5,0
67644.,39,1,1
4168.,27,2,1
521532.,64,3,1
52807.,43,3,1
254265.,45,4,1
5714.,27,4,0
283429.,54,1,1
13689.,25,3,0
167291.,50,3,1
474826.,61,3,0
115464.,38,3,1
83232.,46,2,1
227190.,30,3,0
371628.,44,3,1
865325.,51,2,1
66149.,37,4,1
644873.,72,3,1
1813148.,45,5,1
110502.,41,5,1
31861.,33,2,1
199811.,53,5,1
273590.,48,3,1
7426.,27,2,0
4249.,24,3,0
163555.,46,3,0
290270.,50,2,1
240991.,48,2,1
1052665.,44,5,1
29770.,22,2,0
8038.,59,1,0
55988.,34,3,1
7056.,36,2,0
2232.,27,1,1
3803.,28,4,0
22394.,43,4,1
36422.,36,3,0
139883.,45,1,0
118589.,48,3,1
27269.,43,3,1
34373.,27,3,1
16590.,31,1,0
53875.,52,1,1
65488.,30,3,1
37742.,35,2,1
75758.,57,2,1
23471.,23,2,0
7618.,27,2,0
10509.,25,5,0
142650.,49,3,1
272757.,54,3,1
194336.,64,3,0
19927.,75,4,1
39152.,41,4,1
454361.,54,4,0
492265.,52,5,1
608959.,60,2,1
17660.,32,3,1
54883.,30,3,1
643355.,54,4,0
160819.,67,4,1
208390.,46,4,1
92936.,56,2,0
4110445.,49,4,1
269053.,47,2,1
111466.,41,4,1
317356.,64,2,0
69811.,36,4,0
127317.,51,3,1
207492.,36,5,1
1182481.,42,3,0
799551.,63,2,1
22800.,24,3,0
35070.,34,5,1
48454.,40,1,0
97232.,34,3,1
19290.,33,2,1
210904.,54,4,1
344604.,41,5,1
47173.,44,3,1
26569.,31,4,1
20158.,30,2,1
1487758.,60,4,1
2709271.,57,5,1
1333252.,52,5,1
23045.,62,2,0
216255.,42,4,0
243115.,49,3,0
298932.,49,1,1
1214288.,59,4,1
394445.,46,1,0
101199.,47,4,1
4423.,38,2,1
381349.,71,2,1
130273.,42,3,0
484969.,32,4,0
270677.,68,4,1
15178.,21,3,0
317829.,43,4,1
37958.,61,2,1
360187.,44,4,0
16415.,37,4,1
164187.,33,3,1
141282.,33,2,1
222544.,41,3,1
2049444.,60,2,0
42707.,55,2,1
14934.,33,3,0
5849.,29,2,0
221448.,42,3,1
85916.,49,2,1
37845.,37,1,1
527.,25,2,1
21465.,60,3,1
134605.,50,2,1
242679.,52,3,1
101962.,53,3,0
265739.,59,2,1
41671.,28,2,0
490091.,47,3,1
82057.,44,4,1
182429.,53,5,1
70556.,50,2,0
69007.,50,2,0
85978.,39,2,0
294728.,43,5,1
40284.,37,4,1
76916.,44,2,0
146437.,59,5,1
145640.,47,4,1
31731.,65,3,1
55978.,66,4,1
8651.,24,1,0
34078.,23,4,0
7522.,25,2,0
6631.,38,2,0
25681.,77,5,1
53142.,43,5,1
8973.,29,2,1
85355.,41,5,1
188920.,67,3,1
458142.,58,2,1
710386.,40,4,1
5292.,25,4,0
18325.,25,2,1
112343.,55,4,0
2861135.,61,4,0
49864.,71,2,1
104762.,56,2,1
4199.,29,4,1
42654.,29,4,1
20529.,38,2,0
205857.,54,5,1
80159.,48,4,1
150974.,43,1,0
1284643.,55,4,1
992415.,49,4,1
30989.,32,3,0
1512481.,42,4,1
543231.,64,5,1
137128.,40,2,0
1264341.,53,4,1
5492.,38,2,0
980.,29,3,0
241483.,67,5,1
694226.,55,1,1
816408.,62,5,1
295934.,60,1,1
33220.,47,2,1
1535.,29,4,0
110489.,30,2,0
654353.,44,2,1
328077.,55,2,1
356749.,59,1,1
276677.,46,4,0
223088.,55,4,1
120328.,49,3,1
300635.,61,2,0
6586.,26,3,1
227323.,46,5,1
782861.,65,4,1
21149.,34,3,1
236775.,44,2,1
40296.,30,3,0
307948.,55,2,0
138103.,56,4,1
474605.,47,4,0
298550.,55,2,1
6155.,52,2,1
4494.,36,4,1
28031.,35,2,1
97782.,28,5,1
244298.,61,3,1
369076.,56,3,1
10497.,24,2,0
2581125.,62,5,1
8125.,27,2,0
32931.,31,2,0
301460.,46,2,1
274836.,52,4,1
58840.,76,2,0
64531.,72,2,1
25560.,59,5,0
25279.,21,3,0
89848.,33,5,1
193225.,44,3,1
1369570.,62,5,0
1044636.,55,3,1
157543.,51,3,1
77478.,64,5,1
23587.,42,2,1
295220.,39,4,1
3333499.,54,4,1
467007.,67,5,1
93777.,59,2,1
353143.,70,5,1
53163.,64,2,1
69200.,55,2,1
30902.,27,5,1
6148.,28,3,0
684142.,56,2,1
63961.,40,2,1
345865.,55,4,1
110680.,48,3,0
63760.,47,1,0
92371.,71,2,1
23103.,53,2,0
6393.,24,2,0
86349.,33,3,1
588653.,48,3,0
228875.,68,4,1
370656.,73,5,1
152862.,39,3,1
88967.,39,3,0
53234.,45,2,0
759347.,72,5,1
16466.,35,4,1
217391.,59,4,1
291639.,59,3,0
1127.,24,2,0
130218.,41,1,0
521300.,66,4,1
1085891.,50,2,0
218567.,52,3,1
431928.,50,5,0
670644.,49,3,1
4282.,25,4,0
45409.,37,2,1
267650.,43,1,0
98515.,39,2,1
94943.,58,2,1
9721.,38,2,1
23480.,38,2,1
108679.,57,2,0
48745.,57,4,0
12726.,26,3,0
18275.,53,4,1
64598.,38,2,0
5881.,26,1,0
20537.,38,2,0
38544.,52,3,0
256322.,52,2,1
876113.,53,4,1
103815.,55,3,1
158746.,32,3,1
51233.,41,5,1
17949.,65,2,1
66121.,52,3,1
152319.,61,2,1
52549.,62,3,0
102706.,61,5,1
986025.,74,4,1
316869.,62,3,1
1916142.,57,2,1
19190.,31,2,1
16302.,29,4,1
925248.,40,3,0
325346.,33,2,1
21148.,28,3,0
45919.,30,2,1
82462.,32,4,0
180757.,34,5,1
7492.,70,3,1
178850.,33,2,0
109178.,34,4,0
111495.,43,4,0
67354.,38,3,0
78906.,40,2,1
100506.,48,2,1
107086.,40,3,0
797753.,62,4,1
202551.,37,2,0
100066.,72,2,1
75374.,69,3,1
180805.,38,4,1
237558.,42,3,1
891589.,59,5,1
3094.,29,3,1
168989.,49,3,1
342050.,56,5,1
6744.,26,2,0
30343.,33,4,0
91196.,42,2,1
41840.,57,4,0
4375.,27,2,0
114176.,41,3,0
72286.,25,3,0
6509.,22,2,1
85990.,45,4,1
87501.,45,4,0
385423.,49,3,1
307360.,62,5,1
3440.,25,3,0
46407.,46,4,1
66053.,79,3,1
11201.,34,1,0
651110.,53,5,0
2582250.,39,5,1
39359.,43,1,1
9069.,24,4,1
283432.,54,2,1
6181.,27,3,0
325947.,31,3,1
935578.,68,4,0
355129.,39,4,0
222031.,39,2,0
105888.,33,3,1
735273.,57,4,1
816161.,51,4,1
9892.,27,2,0
3941.,72,3,1
2339620.,56,4,1
2522368.,52,5,0
197238.,46,3,0
56185.,27,3,1
167455.,61,3,1
15717.,30,3,0
573800.,35,5,0
27443.,46,3,1
71024.,34,2,1
13993.,27,4,0
1793666.,65,5,1
524695.,44,2,0
158607.,33,3,0
2224349.,52,5,1
377290.,33,5,1
63849.,49,2,1
116801.,44,1,0
3277.,25,4,0
1151017.,46,3,0
8370.,23,4,0
26266.,34,3,1
215556.,45,5,1
723761.,62,4,1
31313.,41,3,0
445849.,60,2,1
9070.,28,4,1
192895.,36,4,1
52625.,59,3,1
44942.,48,2,1
106229.,40,2,0
55397.,32,2,1
50767.,52,2,1
214145.,58,2,1
428125.,59,3,0
579087.,48,2,1
62676.,44,1,1
26081.,28,2,1
13224.,35,5,1
108918.,47,3,0
113099.,73,4,1
1285931.,45,3,0
228915.,50,5,1
1167862.,56,3,1
114718.,56,2,0
5176.,23,3,1
272588.,52,3,0
577344.,50,5,1
122917.,72,3,0
22090.,30,2,0
99985.,68,2,1
311996.,39,4,1
9503.,21,3,0
114780.,58,2,1
2629684.,66,5,1
102556.,34,2,0
34000.,34,5,1
46974.,37,5,0
370624.,30,5,0
1077659.,49,3,1
184696.,70,5,0
63436.,34,3,1
148615.,50,3,0
1697.,22,3,0
668830.,59,5,1
26004.,45,4,1
132228.,77,4,1
7860.,22,3,0
12895.,32,3,0
1464.,27,3,0
23032.,34,2,1
10775.,27,1,1
208562.,80,5,0
1080002.,47,5,1
2546088.,54,2,1
230853.,34,4,0
91091.,51,1,1
4148.,27,4,0
1129.,24,3,1
74482.,39,4,1
82512.,74,3,1
9220.,33,2,1
79388.,41,5,1
181085.,39,4,1
42805.,62,2,0
10815.,41,4,1
95775.,49,5,1
32905.,67,5,1
293228.,39,4,1
71418.,66,2,1
1754102.,58,5,1
20972.,68,3,1
5864.,43,2,0
11321.,35,2,1
377924.,43,4,1
169848.,55,4,1
150736.,51,1,1
95048.,74,4,1
112954.,54,1,0
18220.,21,3,0
124393.,57,3,0
640799.,50,2,1
8849.,32,1,0
474815.,49,4,0
799651.,61,5,1
290113.,55,4,0
26481.,25,2,1
931.,22,2,0
63103.,33,2,0
206007.,53,2,1
45099.,33,2,0
63614.,33,4,1
310354.,55,2,0
131605.,40,3,0
18884.,50,2,1
284484.,48,4,1
148428.,30,2,0
1836896.,44,5,1
63237.,60,3,1
548563.,55,2,1
218876.,51,5,1
260438.,63,4,1
74599.,48,4,1
95588.,31,2,1
809991.,39,5,0
13602.,30,5,0
951970.,55,5,1
20720.,35,4,0
338653.,33,2,1
16184.,54,4,1
5515.,29,4,0
233801.,53,1,1
60212.,37,3,1
22976.,23,4,0
58420.,41,4,1
352752.,40,4,0
35521.,42,3,0
10066.,24,4,0
110284.,39,4,1
343198.,52,1,0
71685.,32,3,0
308388.,51,3,1
566319.,59,5,1
133339.,52,1,1
126900.,60,4,1
2226526.,51,4,1
10642.,67,2,1
440918.,45,4,1
24178.,25,4,1
1116138.,62,4,1
80095.,22,3,0
53323.,65,4,1
154604.,36,4,0
40789.,34,5,1
1419.,29,3,0
39624.,41,2,1
78485.,38,3,0
124856.,45,2,1
2983.,27,3,0
2044.,21,2,0
5598523.,51,4,1
128281.,40,1,0
20182.,38,3,0
38597.,42,4,1
299626.,78,4,0
68236.,31,3,0
77294.,58,4,1
104746.,36,4,1
9152.,24,4,0
67442.,49,3,1
102503.,65,5,1
46861.,38,5,1
609587.,41,5,1
658671.,53,3,1
103350.,31,5,1
4671.,29,2,0
91717.,62,2,1
203867.,55,5,1
57551.,52,2,0
112491.,55,2,0
51231.,34,2,0
52068.,36,4,1
143450.,57,2,1
10483.,45,2,1
78234.,46,3,0
81183.,38,3,1
3119.,23,2,0
4284.,38,2,1
211394.,32,4,1
720537.,50,4,1
190435.,59,3,1
300081.,51,3,1
212499.,61,5,1
967250.,52,4,1
135976.,45,4,1
1120.,29,2,0
47515.,37,1,1
312365.,48,4,1
153140.,57,3,1
284637.,32,3,0
